from,to,type,dependency_category,reason,dependency_risk,criticality,replaceability,time_to_substitute,color,confidence,sources,fact_status,tags
ammo_energetics_layer,critical_raw_materials,depends_on,materials,"Mass production depends on critical materials, specialty chemicals and resilient suppliers.",4,5,2,long,red,medium,"[""edis""]",inferred,[]
defence_ai_software_layer,secure_cloud_edge_compute,depends_on,secure_compute,Software-defined defence and AI-enabled systems require secure cloud/edge compute and data infrastructure.,4,5,2,long,red,medium,"[""airbus_defence"", ""helsing""]",inferred,[]
defence_ai_software_layer,classified_compliance_export_control,depends_on,compliance,"Defence software and dual-use exports require classification, cybersecurity and export-control compliance.",4,5,2,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
c4isr_sensors_layer,secure_cloud_edge_compute,depends_on,secure_compute,Software-defined defence and AI-enabled systems require secure cloud/edge compute and data infrastructure.,4,5,2,long,red,medium,"[""airbus_defence"", ""helsing""]",inferred,[]
c4isr_sensors_layer,classified_compliance_export_control,depends_on,compliance,"Defence software and dual-use exports require classification, cybersecurity and export-control compliance.",4,5,2,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
drones_autonomy_layer,secure_cloud_edge_compute,depends_on,secure_compute,Software-defined defence and AI-enabled systems require secure cloud/edge compute and data infrastructure.,4,5,2,long,red,medium,"[""airbus_defence"", ""helsing""]",inferred,[]
drones_autonomy_layer,classified_compliance_export_control,depends_on,compliance,"Defence software and dual-use exports require classification, cybersecurity and export-control compliance.",4,5,2,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
space_secure_connectivity_layer,secure_cloud_edge_compute,depends_on,secure_compute,Software-defined defence and AI-enabled systems require secure cloud/edge compute and data infrastructure.,4,5,2,long,red,medium,"[""airbus_defence"", ""helsing""]",inferred,[]
space_secure_connectivity_layer,classified_compliance_export_control,depends_on,compliance,"Defence software and dual-use exports require classification, cybersecurity and export-control compliance.",4,5,2,long,orange,medium,"[""edis"", ""edf""]",inferred,[]
industrial_supply_chain_layer,supply_chain_visibility_gap,depends_on,data_visibility,"Fragmented supplier and capability data creates a visibility gap for readiness, procurement and opportunity discovery.",5,5,2,medium,red,medium,"[""edis"", ""card""]",inferred,[]
defence_prime_layer,supply_chain_visibility_gap,depends_on,data_visibility,"Fragmented supplier and capability data creates a visibility gap for readiness, procurement and opportunity discovery.",5,5,2,medium,red,medium,"[""edis"", ""card""]",inferred,[]
policy_funding_layer,supply_chain_visibility_gap,depends_on,data_visibility,"Fragmented supplier and capability data creates a visibility gap for readiness, procurement and opportunity discovery.",5,5,2,medium,red,medium,"[""edis"", ""card""]",inferred,[]
airbus_defence_space,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
airbus_defence_space,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
thales,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
thales,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
leonardo,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
leonardo,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
rheinmetall,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
rheinmetall,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
mbda,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
mbda,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
dassault_aviation,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
dassault_aviation,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
safran,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
safran,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
naval_group,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
naval_group,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
knds,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
knds,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
bae_systems,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
bae_systems,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
saab,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
saab,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
indra,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
indra,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
hensoldt,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
hensoldt,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
kongsberg,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
kongsberg,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
diehl_defence,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
diehl_defence,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
fincantieri,industrial_supply_chain_layer,depends_on,industrial_base,"Major defence primes depend on multi-tier suppliers, production capacity, workforce and secure components.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
fincantieri,classified_compliance_export_control,depends_on,compliance,"Defence primes operate under procurement, export-control, classification and cybersecurity constraints.",4,5,2,long,orange,medium,"[""edis""]",inferred,[]
helsing,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
helsing,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
quantum_systems,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
quantum_systems,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
tekever,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
tekever,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
arx_robotics,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
arx_robotics,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
unseenlabs,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
unseenlabs,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
safran_ai_preligens,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
safran_ai_preligens,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
delair,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
delair,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
exotrail,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
exotrail,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
harfanglab,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
harfanglab,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
sentrycs,eudis,depends_on,innovation_channel,Dual-use and defence startups can benefit from EU/NATO/national innovation support and procurement pathways.,2,4,4,medium,blue,medium,"[""eudis"", ""nato_diana"", ""aid_france""]",inferred,[]
sentrycs,classified_compliance_export_control,depends_on,compliance,"Dual-use startups must navigate defence procurement, security and export-control compliance to scale.",4,4,2,medium,orange,medium,"[""edis""]",inferred,[]
mbda,airbus_defence_space,owned_by,shareholder,MBDA is a European group with major Airbus participation; exact ownership should be enriched from official company governance sources.,1,4,4,medium,blue,low,"[""mbda""]",inferred,[]
mbda,bae_systems,owned_by,shareholder,MBDA is connected to BAE Systems through its multinational ownership structure; exact ownership should be enriched.,1,4,4,medium,blue,low,"[""mbda""]",inferred,[]
mbda,leonardo,owned_by,shareholder,MBDA is connected to Leonardo through its multinational ownership structure; exact ownership should be enriched.,1,4,4,medium,blue,low,"[""mbda""]",inferred,[]
naval_group,thales,partners_with,ownership_ecosystem,Naval Group and Thales are tightly connected in French naval/electronics ecosystem; exact ownership should be source-enriched.,1,4,4,medium,blue,low,"[""naval_group"", ""thales_defence""]",inferred,[]
knds,france_dga,regulated_by,procurement,KNDS/Nexter heritage makes it strategically relevant to French-German land systems and procurement.,2,4,4,medium,blue,low,"[""knds"", ""france_dga""]",inferred,[]
