from,to,type,dependency_category,reason,dependency_risk,criticality,replaceability,time_to_substitute,color,confidence,sources,fact_status,tags
cfm_international,ge_aerospace,owned_by,joint_venture,CFM International is the 50/50 joint company of GE Aerospace and Safran Aircraft Engines.,1,5,5,long,blue,high,"[""cfm""]",known,[]
cfm_international,safran_aircraft_engines,owned_by,joint_venture,CFM International is the 50/50 joint company of GE Aerospace and Safran Aircraft Engines.,1,5,5,long,blue,high,"[""cfm""]",known,[]
cfm_international,airbus,supplies_to,engines,CFM engine ecosystem is strategically important to narrowbody aircraft programmes; enrich with exact programme-level sources in v0.2.,3,5,2,long,orange,low,"[""cfm"", ""airbus_commercial""]",inferred,[]
cfm_international,boeing,supplies_to,engines,CFM engine ecosystem is strategically important to narrowbody aircraft programmes; enrich with exact programme-level sources in v0.2.,3,5,2,long,orange,low,"[""cfm"", ""boeing_commercial""]",inferred,[]
spacex,launch_cadence_constraint,depends_on,launch_cadence,"Launch business depends on cadence, range, propulsion, pads, mission integration and regulatory access.",4,5,2,long,red,medium,[],inferred,[]
spacex,engine_propulsion_layer,depends_on,space_propulsion,Launch vehicles depend on propulsion systems and qualified manufacturing.,5,5,2,long,red,medium,[],inferred,[]
spacex,certification_regulation_layer,depends_on,space_regulation,Launch and space operations require regulatory approvals and mission assurance.,4,5,2,long,red,medium,[],inferred,[]
spacex,aerospace_supply_chain_visibility_layer,depends_on,supply_chain,Launch systems depend on multi-tier aerospace suppliers and quality traceability.,4,5,2,medium,red,medium,[],inferred,[]
rocket_lab,launch_cadence_constraint,depends_on,launch_cadence,"Launch business depends on cadence, range, propulsion, pads, mission integration and regulatory access.",4,5,2,long,red,medium,[],inferred,[]
rocket_lab,engine_propulsion_layer,depends_on,space_propulsion,Launch vehicles depend on propulsion systems and qualified manufacturing.,5,5,2,long,red,medium,[],inferred,[]
rocket_lab,certification_regulation_layer,depends_on,space_regulation,Launch and space operations require regulatory approvals and mission assurance.,4,5,2,long,red,medium,[],inferred,[]
rocket_lab,aerospace_supply_chain_visibility_layer,depends_on,supply_chain,Launch systems depend on multi-tier aerospace suppliers and quality traceability.,4,5,2,medium,red,medium,[],inferred,[]
arianespace,launch_cadence_constraint,depends_on,launch_cadence,"Launch business depends on cadence, range, propulsion, pads, mission integration and regulatory access.",4,5,2,long,red,medium,[],inferred,[]
arianespace,engine_propulsion_layer,depends_on,space_propulsion,Launch vehicles depend on propulsion systems and qualified manufacturing.,5,5,2,long,red,medium,[],inferred,[]
arianespace,certification_regulation_layer,depends_on,space_regulation,Launch and space operations require regulatory approvals and mission assurance.,4,5,2,long,red,medium,[],inferred,[]
arianespace,aerospace_supply_chain_visibility_layer,depends_on,supply_chain,Launch systems depend on multi-tier aerospace suppliers and quality traceability.,4,5,2,medium,red,medium,[],inferred,[]
arianegroup,launch_cadence_constraint,depends_on,launch_cadence,"Launch business depends on cadence, range, propulsion, pads, mission integration and regulatory access.",4,5,2,long,red,medium,[],inferred,[]
arianegroup,engine_propulsion_layer,depends_on,space_propulsion,Launch vehicles depend on propulsion systems and qualified manufacturing.,5,5,2,long,red,medium,[],inferred,[]
arianegroup,certification_regulation_layer,depends_on,space_regulation,Launch and space operations require regulatory approvals and mission assurance.,4,5,2,long,red,medium,[],inferred,[]
arianegroup,aerospace_supply_chain_visibility_layer,depends_on,supply_chain,Launch systems depend on multi-tier aerospace suppliers and quality traceability.,4,5,2,medium,red,medium,[],inferred,[]
blue_origin,launch_cadence_constraint,depends_on,launch_cadence,"Launch business depends on cadence, range, propulsion, pads, mission integration and regulatory access.",4,5,2,long,red,medium,[],inferred,[]
blue_origin,engine_propulsion_layer,depends_on,space_propulsion,Launch vehicles depend on propulsion systems and qualified manufacturing.,5,5,2,long,red,medium,[],inferred,[]
blue_origin,certification_regulation_layer,depends_on,space_regulation,Launch and space operations require regulatory approvals and mission assurance.,4,5,2,long,red,medium,[],inferred,[]
blue_origin,aerospace_supply_chain_visibility_layer,depends_on,supply_chain,Launch systems depend on multi-tier aerospace suppliers and quality traceability.,4,5,2,medium,red,medium,[],inferred,[]
eutelsat,space_launch_layer,depends_on,launch_access,Satellite operators/manufacturers depend on launch access and cadence.,4,5,2,medium,red,medium,[],inferred,[]
eutelsat,satellite_space_systems_layer,depends_on,space_systems,"Satellite systems depend on payloads, buses, ground systems and operations.",3,5,3,medium,orange,medium,[],inferred,[]
eutelsat,semiconductor_avionics_dependency,depends_on,electronics,Satellites depend on high-reliability electronics and sensors.,4,5,2,long,red,medium,[],inferred,[]
eutelsat,aerospace_software_data_layer,depends_on,space_data,"Space systems depend on software, ground systems and data operations.",3,5,3,medium,orange,medium,[],inferred,[]
ses,space_launch_layer,depends_on,launch_access,Satellite operators/manufacturers depend on launch access and cadence.,4,5,2,medium,red,medium,[],inferred,[]
ses,satellite_space_systems_layer,depends_on,space_systems,"Satellite systems depend on payloads, buses, ground systems and operations.",3,5,3,medium,orange,medium,[],inferred,[]
ses,semiconductor_avionics_dependency,depends_on,electronics,Satellites depend on high-reliability electronics and sensors.,4,5,2,long,red,medium,[],inferred,[]
ses,aerospace_software_data_layer,depends_on,space_data,"Space systems depend on software, ground systems and data operations.",3,5,3,medium,orange,medium,[],inferred,[]
intelsat,space_launch_layer,depends_on,launch_access,Satellite operators/manufacturers depend on launch access and cadence.,4,5,2,medium,red,medium,[],inferred,[]
intelsat,satellite_space_systems_layer,depends_on,space_systems,"Satellite systems depend on payloads, buses, ground systems and operations.",3,5,3,medium,orange,medium,[],inferred,[]
intelsat,semiconductor_avionics_dependency,depends_on,electronics,Satellites depend on high-reliability electronics and sensors.,4,5,2,long,red,medium,[],inferred,[]
intelsat,aerospace_software_data_layer,depends_on,space_data,"Space systems depend on software, ground systems and data operations.",3,5,3,medium,orange,medium,[],inferred,[]
thales_alenia_space,space_launch_layer,depends_on,launch_access,Satellite operators/manufacturers depend on launch access and cadence.,4,5,2,medium,red,medium,[],inferred,[]
thales_alenia_space,satellite_space_systems_layer,depends_on,space_systems,"Satellite systems depend on payloads, buses, ground systems and operations.",3,5,3,medium,orange,medium,[],inferred,[]
thales_alenia_space,semiconductor_avionics_dependency,depends_on,electronics,Satellites depend on high-reliability electronics and sensors.,4,5,2,long,red,medium,[],inferred,[]
thales_alenia_space,aerospace_software_data_layer,depends_on,space_data,"Space systems depend on software, ground systems and data operations.",3,5,3,medium,orange,medium,[],inferred,[]
ohb,space_launch_layer,depends_on,launch_access,Satellite operators/manufacturers depend on launch access and cadence.,4,5,2,medium,red,medium,[],inferred,[]
ohb,satellite_space_systems_layer,depends_on,space_systems,"Satellite systems depend on payloads, buses, ground systems and operations.",3,5,3,medium,orange,medium,[],inferred,[]
ohb,semiconductor_avionics_dependency,depends_on,electronics,Satellites depend on high-reliability electronics and sensors.,4,5,2,long,red,medium,[],inferred,[]
ohb,aerospace_software_data_layer,depends_on,space_data,"Space systems depend on software, ground systems and data operations.",3,5,3,medium,orange,medium,[],inferred,[]
airbus_space_systems,space_launch_layer,depends_on,launch_access,Satellite operators/manufacturers depend on launch access and cadence.,4,5,2,medium,red,medium,[],inferred,[]
airbus_space_systems,satellite_space_systems_layer,depends_on,space_systems,"Satellite systems depend on payloads, buses, ground systems and operations.",3,5,3,medium,orange,medium,[],inferred,[]
airbus_space_systems,semiconductor_avionics_dependency,depends_on,electronics,Satellites depend on high-reliability electronics and sensors.,4,5,2,long,red,medium,[],inferred,[]
airbus_space_systems,aerospace_software_data_layer,depends_on,space_data,"Space systems depend on software, ground systems and data operations.",3,5,3,medium,orange,medium,[],inferred,[]
boeing_space_systems,space_launch_layer,depends_on,launch_access,Satellite operators/manufacturers depend on launch access and cadence.,4,5,2,medium,red,medium,[],inferred,[]
boeing_space_systems,satellite_space_systems_layer,depends_on,space_systems,"Satellite systems depend on payloads, buses, ground systems and operations.",3,5,3,medium,orange,medium,[],inferred,[]
boeing_space_systems,semiconductor_avionics_dependency,depends_on,electronics,Satellites depend on high-reliability electronics and sensors.,4,5,2,long,red,medium,[],inferred,[]
boeing_space_systems,aerospace_software_data_layer,depends_on,space_data,"Space systems depend on software, ground systems and data operations.",3,5,3,medium,orange,medium,[],inferred,[]
air_traffic_ops_layer,eurocontrol,depends_on,ATM,European air traffic operations depend on ATM coordination and modernization.,3,5,3,medium,orange,medium,"[""eurocontrol""]",known,[]
air_traffic_ops_layer,iata,integrates_with,airline_operations,Airline operational/economic demand is tracked and influenced through global airline industry bodies.,2,4,4,medium,blue,medium,"[""iata""]",inferred,[]
air_traffic_ops_layer,airspace_capacity_constraint,depends_on,capacity,"Airline growth and reliability depend on airspace, airport and slot capacity.",4,5,2,long,orange,medium,"[""eurocontrol"", ""iata""]",inferred,[]
sustainable_aviation_layer,saf_supply_constraint,depends_on,SAF,"Decarbonisation depends on SAF supply, certification, price and logistics.",5,5,2,long,red,medium,"[""airbus_commercial"", ""iata""]",inferred,[]
sustainable_aviation_layer,hydrogen_infra_gap,depends_on,hydrogen,"Hydrogen aviation concepts require new infrastructure, safety systems and certification.",4,4,2,long,orange,medium,"[""airbus_commercial""]",inferred,[]
aerospace_software_data_layer,aviation_cyber_risk,depends_on,cybersecurity,"Connected aircraft, airline operations, MRO and satcom expand aviation cyber risk.",4,5,2,medium,red,medium,"[""honeywell_aerospace"", ""sita"", ""satcom_direct""]",inferred,[]
aerospace_software_data_layer,semiconductor_avionics_dependency,depends_on,avionics_electronics,Software-defined aircraft and connected operations depend on certified electronics and avionics.,4,5,2,long,red,medium,"[""honeywell_aerospace"", ""thales_avionics"", ""rtx_collins""]",inferred,[]
collins_aerospace,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
collins_aerospace,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
honeywell_aerospace,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
honeywell_aerospace,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
thales_aerospace,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
thales_aerospace,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
safran_group,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
safran_group,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
liebherr_aerospace,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
liebherr_aerospace,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
parker_aerospace,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
parker_aerospace,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
moog_aircraft,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
moog_aircraft,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
spirit_aerosystems,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
spirit_aerosystems,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
gkn_aerospace,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
gkn_aerospace,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
leonardo_aerostructures,aerospace_supply_chain_visibility_layer,depends_on,supplier_visibility,"Tier-1 suppliers depend on multi-tier traceability, capacity and quality visibility.",4,5,2,medium,orange,medium,[],inferred,[]
leonardo_aerostructures,certification_bottleneck,depends_on,certification,Certified aerospace systems require qualification and regulatory/airworthiness approval.,4,5,2,long,orange,medium,"[""easa"", ""faa""]",inferred,[]
